order_id,customer_id,order_date,order_value,product_category,order_status,shipping_cost,discount_amount,payment_processing_fee,product_cost,delivery_days,customer_rating,was_promoted,referral_used,net_revenue
80810,17029,2026-01-13,72.81,Beauty,Returned,4.93,0.0,2.11,32.76,,3.0,No,No,33.01
62393,12628,2026-01-13,62.81,Electronics,Delivered,5.4,0.0,1.82,47.11,3.0,1.0,No,No,8.48
71549,14702,2026-01-13,35.6,Food & Beverage,Delivered,9.97,0.0,1.03,23.14,6.0,4.0,No,No,1.46
73798,15234,2026-01-13,92.63,Books,Delivered,12.24,8.41,2.69,46.31,4.0,3.0,Yes,No,39.8
74807,15490,2026-01-13,82.49,Food & Beverage,Delivered,19.25,0.0,2.39,53.62,14.0,5.0,No,No,7.23
81754,17285,2026-01-13,53.76,Electronics,Delivered,10.47,23.55,1.56,40.32,12.0,1.0,Yes,No,24.96
82197,17410,2026-01-13,113.8,Home & Garden,Delivered,9.24,11.94,3.3,68.28,3.0,2.0,Yes,No,44.92
59370,11988,2026-01-13,119.14,Books,Delivered,6.06,19.75,3.46,59.57,14.0,4.0,Yes,No,69.8
80329,16902,2026-01-13,52.24,Fashion,Delivered,15.62,23.57,1.51,28.73,6.0,4.0,Yes,No,29.95
75780,15734,2026-01-13,77.25,Sports,In Transit,21.86,14.77,2.24,44.8,,4.0,Yes,No,23.12
79499,16674,2026-01-13,203.35,Beauty,Delivered,12.74,0.0,5.9,91.51,1.0,5.0,No,No,93.2
73056,15056,2026-01-13,116.83,Food & Beverage,Delivered,6.17,7.12,3.39,75.94,5.0,5.0,Yes,No,38.45
77393,16128,2026-01-13,96.54,Sports,Delivered,4.72,0.0,2.8,55.99,5.0,5.0,No,No,33.03
63847,12941,2026-01-13,45.57,Fashion,Cancelled,9.19,0.0,1.32,25.06,,4.0,No,No,10.0
82163,17401,2026-01-13,66.13,Home & Garden,In Transit,20.83,0.0,1.92,39.68,,5.0,No,No,3.7
81657,17270,2026-01-13,176.19,Sports,Delivered,1.26,23.86,5.11,102.19,1.0,5.0,Yes,Yes,91.49
50638,10129,2026-01-13,76.77,Sports,Delivered,21.48,0.0,2.23,44.53,2.0,5.0,No,No,8.53
50560,10114,2026-01-13,116.68,Sports,Delivered,5.01,0.0,3.38,67.67,7.0,5.0,No,No,40.62
78761,16486,2026-01-13,61.56,Home & Garden,Delivered,12.06,0.0,1.79,36.94,1.0,,No,No,10.77
80156,16848,2026-01-13,149.03,Food & Beverage,Delivered,12.37,6.43,4.32,96.87,2.0,5.0,Yes,No,41.9
81790,17296,2026-01-13,91.95,Food & Beverage,Delivered,15.32,0.0,2.67,59.77,6.0,,No,No,14.19
70300,14431,2026-01-14,66.98,Fashion,In Transit,20.44,0.0,1.94,36.84,,2.0,No,No,7.76
81446,17208,2026-01-14,177.73,Food & Beverage,Delivered,12.69,0.0,5.15,115.52,9.0,4.0,No,No,44.37
77757,16224,2026-01-14,90.62,Electronics,Delivered,20.44,0.0,2.63,67.97,11.0,3.0,No,No,-0.42
82454,17476,2026-01-14,61.21,Books,Delivered,8.71,0.0,1.78,30.61,8.0,4.0,No,No,20.11
57986,11684,2026-01-14,130.46,Books,Delivered,1.81,21.95,3.78,65.23,2.0,,Yes,No,81.59
61132,12368,2026-01-14,60.79,Books,Delivered,22.43,0.0,1.76,30.39,4.0,5.0,No,No,6.21
82266,17435,2026-01-14,85.83,Food & Beverage,In Transit,19.18,0.0,2.49,55.79,,5.0,No,No,8.37
62980,12746,2026-01-14,34.56,Sports,Cancelled,9.66,0.0,1.0,20.04,,4.0,No,No,3.86
68992,14109,2026-01-14,37.54,Electronics,Delivered,19.85,0.0,1.09,28.16,9.0,5.0,No,No,-11.56
80623,16974,2026-01-14,368.7,Sports,Delivered,0.06,14.09,10.69,213.85,12.0,5.0,Yes,No,158.19
77826,16243,2026-01-14,128.21,Fashion,Returned,9.81,0.0,3.72,70.52,,5.0,No,No,44.16
76892,16000,2026-01-14,76.71,Home & Garden,Returned,16.62,0.0,2.22,46.03,,5.0,No,No,11.84
66357,13518,2026-01-14,80.15,Food & Beverage,Delivered,22.23,0.0,2.32,52.1,14.0,3.0,No,No,3.5
58668,11816,2026-01-14,79.01,Home & Garden,Delivered,24.1,0.0,2.29,47.41,2.0,4.0,No,No,5.21
81958,17348,2026-01-14,77.92,Fashion,In Transit,5.13,0.0,2.26,42.86,,5.0,No,No,27.67
72790,14993,2026-01-14,87.25,Books,Delivered,14.68,0.0,2.53,43.62,12.0,3.0,No,No,26.42
73757,15226,2026-01-14,186.32,Sports,Delivered,9.98,0.0,5.4,108.07,14.0,1.0,No,No,62.87
55582,11175,2026-01-14,32.58,Food & Beverage,In Transit,6.33,0.0,0.94,21.18,,,No,No,4.13
81967,17352,2026-01-14,236.31,Food & Beverage,Delivered,12.94,0.0,6.85,153.6,5.0,2.0,No,No,62.92
80290,16893,2026-01-14,141.04,Books,Cancelled,9.95,0.0,4.09,70.52,,,No,No,56.48
59242,11956,2026-01-14,77.78,Sports,Delivered,1.1,0.0,2.26,45.11,13.0,5.0,No,No,29.31
70651,14519,2026-01-14,139.07,Electronics,Delivered,12.86,0.0,4.03,104.3,7.0,,No,No,17.88
82243,17425,2026-01-14,138.15,Fashion,Delivered,13.08,0.0,4.01,75.98,4.0,2.0,No,No,45.08
79036,16568,2026-01-14,55.77,Food & Beverage,Delivered,10.61,23.19,1.62,36.25,2.0,4.0,Yes,No,30.48
80273,16889,2026-01-14,31.56,Food & Beverage,Delivered,3.25,23.44,0.92,20.51,6.0,5.0,Yes,No,30.32
77011,16031,2026-01-14,64.05,Beauty,Returned,8.8,0.0,1.86,28.82,,1.0,No,No,24.57
80214,16867,2026-01-14,99.4,Electronics,Delivered,11.66,0.0,2.88,74.55,10.0,4.0,No,No,10.31
80040,16812,2026-01-14,99.78,Sports,Delivered,24.88,13.5,2.89,57.87,4.0,4.0,Yes,No,27.64
76128,15811,2026-01-14,164.42,Sports,Delivered,12.03,0.0,4.77,95.36,14.0,5.0,No,No,52.26
82500,17490,2026-01-14,38.22,Sports,Cancelled,23.53,0.0,1.11,22.17,,5.0,No,Yes,-8.59
80050,16813,2026-01-14,282.25,Books,Delivered,10.78,0.0,8.19,141.12,10.0,5.0,No,No,122.16
81489,17219,2026-01-14,119.07,Food & Beverage,Returned,9.51,0.0,3.45,77.4,,,No,No,28.71
70444,14459,2026-01-14,79.59,Books,Delivered,9.21,0.0,2.31,39.8,2.0,3.0,No,No,28.27
50970,10200,2026-01-14,294.17,Sports,Delivered,13.11,0.0,8.53,170.62,8.0,,No,No,101.91
71469,14690,2026-01-14,112.05,Beauty,In Transit,8.48,9.26,3.25,50.42,,4.0,Yes,Yes,59.16
82503,17491,2026-01-14,63.65,Food & Beverage,Delivered,4.79,0.0,1.85,41.37,3.0,4.0,No,No,15.64
71907,14786,2026-01-14,155.19,Home & Garden,Delivered,14.65,23.29,4.5,93.11,1.0,1.0,Yes,No,66.22
53771,10800,2026-01-14,155.41,Books,Delivered,12.38,0.0,4.51,77.7,1.0,4.0,No,No,60.82
80135,16843,2026-01-14,240.94,Fashion,Delivered,10.28,0.0,6.99,132.52,7.0,5.0,No,No,91.15
77243,16089,2026-01-14,122.84,Books,Delivered,5.08,23.05,3.56,61.42,12.0,4.0,Yes,No,75.83
82271,17436,2026-01-14,44.74,Food & Beverage,Delivered,20.15,27.31,1.3,29.08,10.0,2.0,Yes,No,21.52
71504,14696,2026-01-14,26.2,Books,Delivered,11.66,0.0,0.76,13.1,10.0,2.0,No,No,0.68
76989,16026,2026-01-14,55.23,Books,Delivered,22.52,0.0,1.6,27.61,12.0,,No,No,3.5
82101,17389,2026-01-14,29.12,Home & Garden,Delivered,0.95,0.0,0.84,17.47,1.0,5.0,No,No,9.86
72381,14902,2026-01-14,54.36,Sports,Delivered,23.25,9.2,1.58,31.53,12.0,5.0,Yes,No,7.2
51364,10287,2026-01-14,38.08,Sports,Delivered,7.9,0.0,1.1,22.09,8.0,4.0,No,No,6.99
67136,13684,2026-01-14,68.14,Fashion,Delivered,8.84,29.43,1.98,37.48,12.0,4.0,Yes,No,49.27
73891,15255,2026-01-14,108.57,Beauty,Delivered,13.26,15.49,3.15,48.86,6.0,5.0,Yes,No,58.79
69305,14194,2026-01-14,35.36,Home & Garden,Delivered,20.29,0.0,1.03,21.22,3.0,4.0,No,No,-7.18
77699,16211,2026-01-14,101.22,Fashion,Returned,14.8,0.0,2.94,55.67,,5.0,No,No,27.81
69938,14348,2026-01-14,88.55,Fashion,Delivered,20.52,0.0,2.57,48.7,9.0,4.0,No,No,16.76
81495,17222,2026-01-14,295.2,Home & Garden,Delivered,0.24,5.33,8.56,177.12,5.0,,Yes,Yes,114.61
80172,16851,2026-01-14,119.98,Beauty,In Transit,0.4,0.0,3.48,53.99,,4.0,No,No,62.11
77084,16046,2026-01-14,75.21,Beauty,Delivered,10.75,0.0,2.18,33.84,11.0,,No,No,28.44
82705,17546,2026-01-14,59.4,Books,Delivered,4.23,0.0,1.72,29.7,9.0,5.0,No,No,23.75
74197,15342,2026-01-14,130.03,Home & Garden,Delivered,3.38,0.0,3.77,78.02,3.0,3.0,No,No,44.86
78698,16471,2026-01-14,51.14,Books,Delivered,13.04,0.0,1.48,25.57,10.0,4.0,No,No,11.05
82566,17504,2026-01-14,63.65,Fashion,Delivered,23.44,18.1,1.85,35.01,4.0,3.0,Yes,No,21.45
82444,17475,2026-01-14,145.09,Beauty,Delivered,13.1,28.01,4.21,65.29,12.0,4.0,Yes,No,90.5
82270,17436,2026-01-14,85.64,Electronics,Delivered,19.88,10.99,2.48,64.23,5.0,2.0,Yes,No,10.04
61756,12510,2026-01-14,49.46,Books,Delivered,15.88,0.0,1.43,24.73,8.0,5.0,No,No,7.42
82390,17461,2026-01-14,291.06,Fashion,Delivered,8.29,13.63,8.44,160.08,2.0,5.0,Yes,No,127.88
81074,17106,2026-01-14,26.95,Books,Delivered,5.18,9.15,0.78,13.47,11.0,3.0,Yes,No,16.67
64040,12977,2026-01-14,85.72,Food & Beverage,Delivered,23.36,0.0,2.49,55.72,2.0,5.0,No,No,4.15
82516,17497,2026-01-14,103.52,Fashion,Returned,11.4,21.8,3.0,56.94,,5.0,Yes,No,53.98
79613,16700,2026-01-14,111.27,Beauty,Delivered,8.2,0.0,3.23,50.07,2.0,4.0,No,No,49.77
75984,15777,2026-01-14,79.23,Beauty,In Transit,1.4,0.0,2.3,35.65,,5.0,No,No,39.88
74668,15453,2026-01-14,154.7,Books,Delivered,12.94,0.0,4.49,77.35,6.0,,No,No,59.92
71150,14617,2026-01-14,115.15,Home & Garden,In Transit,4.14,0.0,3.34,69.09,,3.0,No,No,38.58
81750,17283,2026-01-14,274.08,Beauty,Delivered,8.59,16.98,7.95,123.34,3.0,5.0,Yes,No,151.18
78633,16450,2026-01-14,57.17,Electronics,In Transit,6.3,0.0,1.66,42.88,,,No,No,6.33
80775,17020,2026-01-14,105.8,Electronics,Delivered,0.07,0.0,3.07,79.35,13.0,3.0,No,No,23.31
78284,16358,2026-01-14,36.18,Food & Beverage,Delivered,10.55,0.0,1.05,23.52,6.0,,No,No,1.06
72064,14820,2026-01-14,83.7,Books,Delivered,16.3,0.0,2.43,41.85,3.0,5.0,No,No,23.12
79454,16662,2026-01-14,49.18,Sports,Delivered,3.53,0.0,1.43,28.52,14.0,3.0,No,No,15.7
77932,16269,2026-01-14,158.1,Food & Beverage,Delivered,2.55,0.0,4.58,102.77,14.0,5.0,No,No,48.2
77924,16267,2026-01-14,54.69,Home & Garden,Delivered,10.17,0.0,1.59,32.81,9.0,2.0,No,No,10.12
58573,11797,2026-01-14,267.42,Sports,Delivered,0.47,0.0,7.76,155.1,3.0,4.0,No,No,104.09
81753,17285,2026-01-14,36.48,Sports,Delivered,6.26,10.23,1.06,21.16,3.0,,Yes,No,18.23
74737,15475,2026-01-14,51.94,Fashion,Cancelled,10.24,7.58,1.51,28.57,,5.0,Yes,No,19.2
72468,14920,2026-01-14,83.34,Food & Beverage,Delivered,12.54,0.0,2.42,54.17,6.0,4.0,No,No,14.21
58509,11791,2026-01-14,50.92,Sports,Delivered,11.53,29.69,1.48,29.53,10.0,,Yes,No,38.07
73238,15099,2026-01-14,78.36,Fashion,Delivered,15.37,24.64,2.27,43.1,14.0,,Yes,No,42.26
80702,16995,2026-01-14,89.9,Sports,Delivered,11.0,0.0,2.61,52.14,4.0,2.0,No,No,24.15
52630,10554,2026-01-14,97.15,Home & Garden,Delivered,17.44,0.0,2.82,58.29,14.0,,No,No,18.6
59978,12107,2026-01-14,49.16,Beauty,Delivered,21.37,0.0,1.43,22.12,4.0,5.0,No,No,4.24
81604,17253,2026-01-14,118.68,Books,Returned,6.26,14.94,3.44,59.34,,1.0,Yes,No,64.58
79598,16696,2026-01-14,113.01,Fashion,Delivered,5.58,0.0,3.28,62.16,12.0,4.0,No,No,41.99
67986,13866,2026-01-14,122.31,Beauty,Cancelled,14.5,0.0,3.55,55.04,,4.0,No,No,49.22
57027,11478,2026-01-14,58.09,Electronics,Delivered,23.38,27.31,1.68,43.57,8.0,5.0,Yes,No,16.77
68658,14024,2026-01-14,45.98,Beauty,Delivered,5.44,0.0,1.33,20.69,13.0,5.0,No,No,18.52
80695,16994,2026-01-14,25.02,Books,Delivered,14.95,19.71,0.73,12.51,10.0,3.0,Yes,No,16.54
52678,10562,2026-01-14,65.04,Books,In Transit,24.82,17.81,1.89,32.52,,,Yes,No,23.62
72961,15034,2026-01-14,33.2,Books,Delivered,16.38,0.0,0.96,16.6,10.0,4.0,No,No,-0.74
81840,17309,2026-01-14,170.91,Sports,Delivered,1.39,5.49,4.96,99.13,14.0,2.0,Yes,No,70.92
82638,17526,2026-01-14,41.16,Electronics,Cancelled,11.04,0.0,1.19,30.87,,3.0,No,Yes,-1.94
60534,12241,2026-01-14,120.61,Fashion,Delivered,5.73,0.0,3.5,66.34,12.0,3.0,No,No,45.04
69477,14238,2026-01-14,106.47,Books,Delivered,13.09,0.0,3.09,53.23,5.0,,No,No,37.06
71149,14617,2026-01-14,183.7,Sports,Delivered,0.56,6.51,5.33,106.55,10.0,,Yes,No,77.77
60543,12242,2026-01-14,55.91,Electronics,In Transit,2.66,0.0,1.62,41.93,,,No,No,9.7
73326,15124,2026-01-14,79.48,Food & Beverage,Delivered,4.89,18.19,2.3,51.66,7.0,,Yes,No,38.82
80638,16979,2026-01-14,55.98,Books,Delivered,16.2,0.0,1.62,27.99,6.0,5.0,No,No,10.17
63678,12903,2026-01-14,67.21,Fashion,Delivered,7.31,0.0,1.95,36.97,7.0,4.0,No,No,20.98
79219,16611,2026-01-14,86.93,Home & Garden,Delivered,21.42,10.69,2.52,52.16,8.0,1.0,Yes,No,21.52
80834,17038,2026-01-14,96.75,Fashion,Delivered,5.29,0.0,2.81,53.21,1.0,,No,No,35.44
80827,17036,2026-01-14,33.19,Books,Cancelled,2.08,0.0,0.96,16.59,,1.0,No,No,13.56
67677,13798,2026-01-14,171.76,Fashion,Delivered,7.0,0.0,4.98,94.47,11.0,5.0,No,No,65.31
60630,12262,2026-01-14,52.83,Home & Garden,Delivered,18.68,0.0,1.53,31.7,10.0,4.0,No,No,0.92
61592,12472,2026-01-14,77.18,Electronics,Delivered,20.59,0.0,2.24,57.89,1.0,5.0,No,No,-3.54
52806,10590,2026-01-14,163.41,Fashion,Delivered,0.16,0.0,4.74,89.88,4.0,3.0,No,No,68.63
81641,17265,2026-01-14,61.44,Home & Garden,Delivered,21.84,0.0,1.78,36.86,13.0,5.0,No,No,0.96
55031,11067,2026-01-14,110.17,Sports,Delivered,8.3,0.0,3.19,63.9,13.0,5.0,No,No,34.78
78865,16516,2026-01-14,260.18,Home & Garden,Delivered,12.82,12.8,7.55,156.11,7.0,,Yes,No,96.5
78300,16359,2026-01-14,91.76,Fashion,Delivered,13.87,0.0,2.66,50.47,5.0,4.0,No,Yes,24.76
55187,11096,2026-01-15,23.33,Fashion,Returned,8.02,0.0,0.68,12.83,,3.0,No,No,1.8
55192,11098,2026-01-15,53.35,Food & Beverage,Delivered,11.83,0.0,1.55,34.68,7.0,,No,No,5.29
76646,15949,2026-01-15,135.4,Home & Garden,Delivered,14.74,0.0,3.93,81.24,11.0,4.0,No,No,35.49
77523,16158,2026-01-15,76.83,Home & Garden,Delivered,1.3,0.0,2.23,46.1,4.0,4.0,No,No,27.2
71521,14699,2026-01-15,59.94,Food & Beverage,In Transit,10.28,0.0,1.74,38.96,,5.0,No,No,8.96
79113,16585,2026-01-15,24.8,Fashion,Cancelled,2.07,0.0,0.72,13.64,,4.0,No,No,8.37
81365,17190,2026-01-15,137.88,Home & Garden,Delivered,1.55,17.68,4.0,82.73,4.0,5.0,Yes,No,67.28
81411,17200,2026-01-15,31.16,Electronics,Delivered,18.69,15.27,0.9,23.37,12.0,4.0,Yes,No,3.47
65890,13408,2026-01-15,147.52,Electronics,Delivered,1.23,19.55,4.28,110.64,2.0,2.0,Yes,No,50.92
71642,14719,2026-01-15,100.49,Home & Garden,Cancelled,11.0,0.0,2.91,60.29,,5.0,No,No,26.29
70954,14582,2026-01-15,28.55,Food & Beverage,In Transit,20.52,0.0,0.83,18.56,,2.0,No,No,-11.36
79571,16691,2026-01-15,62.97,Electronics,Delivered,24.26,0.0,1.83,47.23,5.0,4.0,No,No,-10.35
82399,17463,2026-01-15,89.52,Electronics,Delivered,16.82,9.83,2.6,67.14,13.0,5.0,Yes,No,12.79
80396,16917,2026-01-15,33.93,Sports,Delivered,8.21,22.84,0.98,19.68,1.0,,Yes,No,27.9
56946,11459,2026-01-15,229.24,Sports,Delivered,7.07,0.0,6.65,132.96,6.0,,No,No,82.56
76678,15960,2026-01-15,61.35,Beauty,Delivered,10.37,0.0,1.78,27.61,10.0,4.0,No,No,21.59
79031,16568,2026-01-15,132.53,Beauty,In Transit,5.28,0.0,3.84,59.64,,4.0,No,No,63.77
81649,17267,2026-01-15,59.74,Sports,Cancelled,18.16,7.28,1.73,34.65,,3.0,Yes,No,12.48
78748,16480,2026-01-15,263.23,Electronics,Delivered,7.22,0.0,7.63,197.42,3.0,3.0,No,No,50.96
82757,17562,2026-01-15,59.13,Food & Beverage,Delivered,23.11,0.0,1.71,38.43,8.0,3.0,No,No,-4.12
80113,16832,2026-01-15,56.27,Electronics,Delivered,3.16,18.15,1.63,42.2,5.0,4.0,Yes,No,27.43
80338,16905,2026-01-15,148.07,Food & Beverage,Returned,6.08,12.72,4.29,96.25,,4.0,Yes,No,54.17
69170,14156,2026-01-15,290.83,Beauty,Delivered,8.87,0.0,8.43,130.87,5.0,4.0,No,No,142.66
71757,14751,2026-01-15,126.85,Books,Cancelled,0.79,22.97,3.68,63.42,,5.0,Yes,No,81.93
73939,15267,2026-01-15,33.94,Books,Delivered,5.67,5.13,0.98,16.97,5.0,1.0,Yes,Yes,15.45
82224,17418,2026-01-15,25.43,Beauty,Delivered,1.26,0.0,0.74,11.44,13.0,4.0,No,No,11.99
82201,17411,2026-01-15,63.94,Electronics,Failed,9.1,0.0,1.85,47.95,,1.0,No,No,5.04
82772,17568,2026-01-15,112.51,Fashion,In Transit,3.97,25.23,3.26,61.88,,3.0,Yes,No,68.63
82543,17500,2026-01-15,72.82,Food & Beverage,Delivered,16.82,0.0,2.11,47.33,3.0,1.0,No,No,6.56
82265,17433,2026-01-15,185.66,Books,Cancelled,14.35,0.0,5.38,92.83,,3.0,No,No,73.1
59131,11932,2026-01-15,97.93,Sports,Delivered,4.48,0.0,2.84,56.8,12.0,4.0,No,No,33.81
55079,11077,2026-01-15,126.47,Food & Beverage,Delivered,10.35,0.0,3.67,82.21,14.0,2.0,No,No,30.24
77481,16147,2026-01-15,77.83,Food & Beverage,Delivered,19.08,0.0,2.26,50.59,13.0,4.0,No,No,5.9
66026,13434,2026-01-15,162.78,Fashion,Delivered,14.5,0.0,4.72,89.53,14.0,,No,No,54.03
74817,15493,2026-01-15,61.24,Beauty,Delivered,24.13,0.0,1.78,27.56,7.0,3.0,No,No,7.77
68250,13928,2026-01-15,34.72,Fashion,Delivered,10.26,0.0,1.01,19.1,2.0,3.0,No,No,4.35
80256,16879,2026-01-15,35.8,Electronics,Delivered,7.56,0.0,1.04,26.85,7.0,4.0,No,No,0.35
82746,17557,2026-01-15,112.43,Fashion,Returned,8.18,0.0,3.26,61.84,,,No,No,39.15
53415,10718,2026-01-15,124.41,Food & Beverage,Cancelled,14.08,5.59,3.61,80.87,,4.0,Yes,No,31.44
79384,16645,2026-01-15,99.48,Beauty,Delivered,20.19,0.0,2.88,44.77,11.0,3.0,No,No,31.64
81767,17290,2026-01-15,149.31,Electronics,Delivered,3.87,0.0,4.33,111.98,10.0,,No,No,29.13
82553,17501,2026-01-15,40.98,Sports,Delivered,20.93,0.0,1.19,23.77,11.0,,No,No,-4.91
61368,12420,2026-01-15,24.26,Books,Delivered,8.44,0.0,0.7,12.13,10.0,5.0,No,No,2.99
82173,17402,2026-01-15,76.69,Food & Beverage,Cancelled,24.82,14.76,2.22,49.85,,1.0,Yes,No,14.56
50511,10104,2026-01-15,133.02,Sports,Delivered,8.68,0.0,3.86,77.15,1.0,5.0,No,No,43.33
77276,16099,2026-01-15,75.16,Books,Delivered,10.56,0.0,2.18,37.58,11.0,,No,No,24.84
82383,17460,2026-01-15,80.22,Fashion,Delivered,2.93,17.38,2.33,44.12,6.0,,Yes,No,48.22
80258,16879,2026-01-15,54.74,Fashion,Delivered,9.77,0.0,1.59,30.11,10.0,3.0,No,No,13.27
80112,16832,2026-01-15,124.52,Sports,Returned,2.49,0.0,3.61,72.22,,4.0,No,No,46.2
77851,16249,2026-01-15,107.89,Beauty,Cancelled,6.24,0.0,3.13,48.55,,5.0,No,No,49.97
59479,12009,2026-01-15,72.83,Beauty,Delivered,19.06,0.0,2.11,32.77,3.0,,No,No,18.89
81572,17244,2026-01-15,298.85,Beauty,Cancelled,0.75,0.0,8.67,134.48,,1.0,No,No,154.95
82686,17543,2026-01-15,36.68,Books,Delivered,9.54,0.0,1.06,18.34,12.0,1.0,No,No,7.74
82528,17497,2026-01-15,121.99,Beauty,Delivered,4.72,17.53,3.54,54.9,4.0,5.0,Yes,No,76.36
80662,16988,2026-01-15,119.59,Food & Beverage,Delivered,13.77,22.38,3.47,77.73,6.0,,Yes,No,47.0
65045,13214,2026-01-15,60.84,Home & Garden,Delivered,10.2,0.0,1.76,36.5,3.0,2.0,No,No,12.38
70765,14543,2026-01-15,295.56,Food & Beverage,Delivered,12.81,0.0,8.57,192.11,4.0,5.0,No,No,82.07
81307,17173,2026-01-15,130.22,Food & Beverage,Delivered,7.32,0.0,3.78,84.64,12.0,,No,Yes,34.48
78291,16359,2026-01-15,153.83,Beauty,Delivered,14.39,0.0,4.46,69.22,7.0,,No,No,65.76
82013,17361,2026-01-15,168.72,Sports,Delivered,11.46,16.6,4.89,97.86,8.0,3.0,Yes,Yes,71.11
81581,17247,2026-01-15,107.86,Food & Beverage,Delivered,3.16,11.61,3.13,70.11,1.0,1.0,Yes,No,43.07
71190,14628,2026-01-15,63.41,Beauty,Returned,9.63,0.0,1.84,28.53,,5.0,No,No,23.41
82037,17368,2026-01-15,105.96,Books,Delivered,6.41,0.0,3.07,52.98,4.0,4.0,No,No,43.5
82405,17465,2026-01-15,91.46,Fashion,Failed,14.64,0.0,2.65,50.3,,3.0,No,No,23.87
71406,14673,2026-01-15,38.64,Food & Beverage,Delivered,18.62,0.0,1.12,25.12,12.0,5.0,No,No,-6.22
69734,14306,2026-01-15,261.1,Books,Delivered,10.52,0.0,7.57,130.55,6.0,,No,No,112.46
62651,12675,2026-01-15,74.45,Food & Beverage,Returned,1.78,0.0,2.16,48.39,,5.0,No,No,22.12
78966,16543,2026-01-15,68.66,Fashion,Cancelled,18.69,0.0,1.99,37.76,,1.0,No,No,10.22
81885,17324,2026-01-15,43.2,Sports,Delivered,1.23,0.0,1.25,25.06,6.0,,No,No,15.66
81549,17238,2026-01-15,77.05,Home & Garden,Delivered,15.98,0.0,2.23,46.23,9.0,,No,No,12.61
56612,11390,2026-01-15,38.55,Fashion,Delivered,17.44,0.0,1.12,21.2,8.0,1.0,No,No,-1.21
74471,15404,2026-01-15,250.04,Books,Delivered,10.87,24.87,7.25,125.02,1.0,5.0,Yes,No,131.77
63217,12792,2026-01-15,39.22,Fashion,Delivered,10.16,0.0,1.14,21.57,1.0,5.0,No,No,6.35
57450,11569,2026-01-15,87.51,Beauty,Delivered,6.16,11.51,2.54,39.38,7.0,,Yes,No,50.94
82421,17467,2026-01-15,97.42,Fashion,Delivered,24.43,0.0,2.83,53.58,2.0,5.0,No,No,16.58
75851,15752,2026-01-15,115.31,Sports,Delivered,12.8,6.3,3.34,66.88,14.0,,Yes,No,38.59
81542,17236,2026-01-15,237.27,Home & Garden,Delivered,10.46,0.0,6.88,142.36,8.0,1.0,No,No,77.57
72042,14814,2026-01-15,37.6,Food & Beverage,Delivered,13.3,0.0,1.09,24.44,4.0,4.0,No,No,-1.23
74525,15417,2026-01-15,68.23,Food & Beverage,Delivered,6.57,5.84,1.98,44.35,13.0,5.0,Yes,No,21.17
73395,15134,2026-01-15,42.49,Home & Garden,Delivered,15.16,0.0,1.23,25.49,4.0,,No,No,0.61
82330,17449,2026-01-15,117.19,Electronics,Delivered,13.16,0.0,3.4,87.89,10.0,,No,No,12.74
62263,12604,2026-01-15,277.85,Home & Garden,Delivered,8.46,0.0,8.06,166.71,10.0,4.0,No,No,94.62
81534,17235,2026-01-15,35.27,Electronics,Delivered,2.42,0.0,1.02,26.45,3.0,5.0,No,No,5.38
55449,11149,2026-01-15,183.67,Electronics,Cancelled,3.01,0.0,5.33,137.75,,,No,No,37.58
80682,16991,2026-01-15,86.22,Beauty,Delivered,14.36,24.23,2.5,38.8,11.0,2.0,Yes,No,54.79
71932,14791,2026-01-15,62.15,Food & Beverage,Delivered,0.42,0.0,1.8,40.4,5.0,4.0,No,No,19.53
78700,16471,2026-01-15,58.6,Sports,Failed,15.56,12.03,1.7,33.99,,4.0,Yes,No,19.38
73595,15183,2026-01-15,40.92,Fashion,Delivered,14.67,0.0,1.19,22.51,7.0,,No,No,2.55
71113,14614,2026-01-15,125.3,Books,Delivered,14.41,26.88,3.63,62.65,14.0,5.0,Yes,No,71.49
65539,13330,2026-01-15,67.77,Fashion,Delivered,16.35,17.85,1.97,37.27,7.0,5.0,Yes,No,30.03
72527,14936,2026-01-15,51.32,Fashion,Delivered,16.02,0.0,1.49,28.23,13.0,,No,No,5.58
58926,11882,2026-01-15,151.5,Sports,Delivered,11.72,0.0,4.39,87.87,8.0,4.0,No,No,47.52
60951,12321,2026-01-15,49.25,Home & Garden,Delivered,3.16,0.0,1.43,29.55,10.0,4.0,No,No,15.11
80465,16934,2026-01-15,71.83,Fashion,Cancelled,19.06,0.0,2.08,39.51,,,No,No,11.18
67781,13816,2026-01-15,55.87,Books,Delivered,8.31,0.0,1.62,27.93,13.0,,No,No,18.01
81826,17304,2026-01-15,140.82,Fashion,Delivered,10.44,23.74,4.08,77.45,6.0,3.0,Yes,No,72.59
57016,11476,2026-01-15,74.31,Home & Garden,Delivered,1.66,0.0,2.15,44.59,12.0,4.0,No,No,25.91
82126,17392,2026-01-15,47.38,Fashion,Delivered,6.98,0.0,1.37,26.06,11.0,,No,Yes,12.97
81601,17252,2026-01-15,134.05,Fashion,Delivered,2.16,0.0,3.89,73.73,6.0,2.0,No,No,54.27
76724,15970,2026-01-15,37.73,Food & Beverage,Delivered,6.46,0.0,1.09,24.52,10.0,3.0,No,No,5.66
57018,11476,2026-01-15,77.47,Electronics,Delivered,16.47,29.36,2.25,58.1,7.0,4.0,Yes,No,30.01
73511,15157,2026-01-15,62.36,Sports,Delivered,14.84,0.0,1.81,36.17,12.0,,No,Yes,9.54
