customer_id,signup_date,age,gender,location_city,location_state,acquisition_channel,acquisition_cost,subscription_tier,billing_cycle,payment_method,first_purchase_value,total_orders_to_date,total_revenue_to_date,last_order_date,days_since_last_order,customer_lifetime_months,subscription_status,churn_date,churn_reason,customer_support_tickets,nps_score,email_engagement_score,feature_usage_score,customer_segment
16790,2025-11-17,46,Female,Miami,FL,Organic Search,45,Premium,Monthly,Credit Card,190.84,4,616.26,2025-12-12 14:15:09.512969,90,3,Active,,,0,9.0,44.4,45.7,Growing
16791,2025-11-17,36,Female,Detroit,MI,Email Campaign,15,Plus,Monthly,Credit Card,39.86,1,216.41,2026-01-08 14:15:07.885039,63,3,Churned,2026-01-15 14:15:07.885039,Price too high,4,8.0,97.6,30.5,Churned
16792,2025-11-17,32,Male,San Antonio,TX,Direct,0,Basic,Monthly,Credit Card,51.09,3,358.25,2025-11-27 14:15:07.885039,105,3,Churned,2025-12-18 14:15:07.885039,Poor support,5,3.0,40.2,41.9,Churned
16793,2025-11-17,48,Male,Austin,TX,Paid Social,85,Plus,Annual,Credit Card,192.52,14,942.55,2026-01-06 14:15:09.513000,65,3,Active,,,1,,64.0,72.2,Growing
16794,2025-11-17,30,Male,Detroit,MI,Paid Social,85,Plus,Monthly,Credit Card,75.04,6,579.94,2025-12-13 14:15:09.513009,89,3,At Risk,,,1,3.0,74.6,60.4,At Risk
16795,2025-11-17,35,Male,Boston,MA,Paid Social,85,Plus,Monthly,PayPal,66.94,4,605.64,2025-12-22 14:15:07.885039,80,3,Churned,2026-01-29 14:15:07.885039,Found competitor,1,,36.2,52.4,Churned
16796,2025-11-18,54,Male,Detroit,MI,Direct,0,Premium,Annual,PayPal,68.64,9,745.32,2025-12-21 14:15:09.513029,81,3,Active,,,1,5.0,4.7,85.4,Growing
16797,2025-11-18,56,Male,Denver,CO,Referral,25,Plus,Annual,Credit Card,65.69,3,338.77,2025-11-24 14:15:07.885039,108,3,Churned,2025-12-20 14:15:07.885039,Poor support,1,3.0,37.3,8.4,Churned
16798,2025-11-18,56,Male,Detroit,MI,Direct,0,Plus,Monthly,Credit Card,25.29,9,965.68,2026-01-23 14:15:09.513048,48,3,At Risk,,,0,6.0,32.8,82.4,At Risk
16799,2025-11-18,34,Female,Miami,FL,Organic Search,45,Premium,Annual,Apple Pay,63.11,6,550.03,2026-01-20 14:15:09.513057,51,3,Active,,,0,,50.1,88.7,Growing
16800,2025-11-18,52,Female,San Diego,CA,Organic Search,45,Plus,Annual,Credit Card,141.74,3,346.74,2025-12-13 14:15:07.885039,89,3,Churned,2026-01-26 14:15:07.885039,Product quality,2,,24.7,48.9,Churned
16801,2025-11-18,26,Female,Philadelphia,PA,Organic Search,45,Plus,Monthly,PayPal,42.11,10,926.95,2026-01-05 14:15:09.513077,66,3,Active,,,1,10.0,38.0,40.1,Growing
16802,2025-11-18,27,Male,San Antonio,TX,Organic Search,45,Plus,Monthly,Credit Card,145.68,4,498.39,2025-12-11 14:15:07.885039,91,3,Churned,2025-12-26 14:15:07.885039,Product quality,3,4.0,38.3,22.3,Churned
16803,2025-11-18,22,Male,Phoenix,AZ,Email Campaign,15,Plus,Annual,Credit Card,84.01,1,246.82,2025-12-21 14:15:07.885039,81,3,Churned,2025-12-25 14:15:07.885039,Financial reasons,5,8.0,42.4,30.5,Churned
16804,2025-11-18,58,Male,Dallas,TX,Paid Search,95,Plus,Monthly,PayPal,36.13,3,388.13,2025-12-10 14:15:07.885039,92,3,Churned,2026-01-18 14:15:07.885039,Price too high,5,1.0,78.0,48.2,Churned
16805,2025-11-18,27,Male,Philadelphia,PA,Paid Social,85,Basic,Monthly,Apple Pay,43.04,3,351.38,2025-12-07 14:15:07.885039,95,3,Churned,2026-01-14 14:15:07.885039,Moved/relocated,5,8.0,56.6,64.4,Churned
16806,2025-11-18,36,Male,Tampa,FL,Paid Search,95,Plus,Annual,Bank Transfer,183.9,5,693.25,2025-11-18 14:15:07.885039,114,3,Churned,2025-12-25 14:15:07.885039,Product quality,3,8.0,7.1,67.6,Churned
16807,2025-11-18,27,Female,San Diego,CA,Organic Search,45,Plus,Annual,PayPal,70.2,3,312.55,2025-12-23 14:15:09.513139,79,3,Active,,,2,,21.4,71.2,Growing
16808,2025-11-18,46,Female,San Diego,CA,Paid Search,95,Plus,Monthly,Credit Card,55.28,2,334.71,2026-01-20 14:15:09.513148,51,3,Active,,,0,,56.3,85.5,Growing
16809,2025-11-18,33,Male,Phoenix,AZ,Organic Search,45,Plus,Monthly,Credit Card,124.32,0,147.0,,0,3,Active,,,0,8.0,55.2,67.3,Growing
16810,2025-11-18,22,Male,Houston,TX,Paid Search,95,Basic,Monthly,Credit Card,15.0,5,366.73,2026-02-12 14:15:09.513161,28,3,At Risk,,,0,,44.9,88.5,At Risk
16811,2025-11-18,43,Female,Los Angeles,CA,Organic Search,45,Basic,Monthly,Credit Card,131.31,5,653.25,2025-12-24 14:15:09.513170,78,3,At Risk,,,0,7.0,42.4,65.0,At Risk
16812,2025-11-18,22,Male,Seattle,WA,Paid Search,95,Plus,Annual,Apple Pay,132.76,11,1273.18,2025-12-05 14:15:09.513178,97,3,Active,,,1,8.0,74.6,90.6,Growing
16813,2025-11-18,27,Female,San Antonio,TX,Organic Search,45,Premium,Monthly,Credit Card,68.81,3,580.71,2025-12-29 14:15:09.513187,73,3,Active,,,5,5.0,70.7,85.7,Growing
16814,2025-11-18,22,Other,San Diego,CA,Paid Social,85,Basic,Monthly,Credit Card,78.02,2,235.77,2026-01-15 14:15:07.885039,56,3,Churned,2026-01-30 14:15:07.885039,Not using enough,6,7.0,37.5,,Churned
16815,2025-11-18,22,Other,Philadelphia,PA,Email Campaign,15,Plus,Annual,Credit Card,39.79,2,308.45,2026-02-10 14:15:09.513207,30,3,Active,,,2,,32.0,52.4,Growing
16816,2025-11-19,40,Male,Tampa,FL,Paid Social,85,Plus,Monthly,Credit Card,46.06,2,309.07,2025-12-19 14:15:07.885039,83,3,Churned,2026-01-02 14:15:07.885039,Poor support,1,,18.9,59.0,Churned
16817,2025-11-19,22,Male,Boston,MA,Referral,25,Plus,Monthly,Credit Card,103.43,14,1791.36,2025-12-02 14:15:09.513227,100,3,Active,,,0,9.0,48.9,71.2,High Value
16818,2025-11-19,22,Male,Detroit,MI,Paid Search,95,Plus,Monthly,Credit Card,51.32,4,368.65,2025-12-31 14:15:07.885039,71,3,Churned,2026-02-06 14:15:07.885039,Price too high,4,0.0,71.0,78.7,Churned
16819,2025-11-19,37,Female,Boston,MA,Referral,25,Basic,Monthly,Credit Card,83.18,2,235.13,2025-12-13 14:15:07.885039,89,3,Churned,2026-02-05 14:15:07.885039,Financial reasons,2,0.0,12.2,90.2,Churned
16820,2025-11-19,31,Female,Atlanta,GA,Referral,25,Plus,Monthly,PayPal,55.89,1,227.77,2025-12-10 14:15:09.513258,92,3,Active,,,1,,75.5,77.1,Growing
16821,2025-11-19,61,Female,Dallas,TX,Organic Search,45,Plus,Monthly,PayPal,110.72,3,378.94,2025-11-27 14:15:09.513267,105,3,Active,,,2,,32.1,78.4,Growing
16822,2025-11-19,60,Female,Denver,CO,Referral,25,Plus,Monthly,Credit Card,19.28,1,256.51,2025-11-20 14:15:07.885039,112,3,Churned,2026-01-06 14:15:07.885039,Not using enough,5,6.0,30.7,66.8,Churned
16823,2025-11-19,27,Female,Houston,TX,Email Campaign,15,Plus,Annual,PayPal,131.86,1,238.53,2026-02-03 14:15:09.513287,37,3,Active,,,0,10.0,75.7,82.0,Growing
16824,2025-11-19,44,Female,Portland,OR,Direct,0,Basic,Monthly,PayPal,70.06,1,148.87,2025-11-25 14:15:07.885039,107,3,Churned,2026-01-28 14:15:07.885039,Price too high,0,7.0,58.8,83.0,Churned
16825,2025-11-19,46,Female,Minneapolis,MN,Paid Social,85,Premium,Monthly,Credit Card,129.09,3,506.94,2026-01-15 14:15:07.885039,56,3,Churned,2026-01-22 14:15:07.885039,Price too high,3,,65.5,26.8,Churned
16826,2025-11-19,30,Female,Portland,OR,Referral,25,Plus,Monthly,Credit Card,24.23,6,839.96,2026-01-08 14:15:09.513319,63,3,Active,,,1,7.0,62.0,87.9,Growing
16827,2025-11-19,22,Female,San Antonio,TX,Organic Search,45,Plus,Monthly,Bank Transfer,140.12,0,147.0,,0,3,At Risk,,,1,5.0,39.7,66.2,At Risk
16828,2025-11-19,37,Male,Miami,FL,Paid Social,85,Premium,Monthly,Credit Card,25.59,7,685.9,2025-12-10 14:15:09.513330,92,3,At Risk,,,5,1.0,64.4,43.0,At Risk
16829,2025-11-19,35,Female,San Jose,CA,Paid Social,85,Premium,Annual,Credit Card,113.56,5,645.33,2026-02-13 14:15:09.513339,27,3,Paused,,,2,9.0,33.2,62.8,Growing
16830,2025-11-19,32,Male,San Jose,CA,Paid Social,85,Plus,Monthly,Credit Card,92.02,1,248.6,2025-12-17 14:15:09.513348,85,3,Active,,,0,9.0,90.7,97.2,Growing
16831,2025-11-19,43,Male,San Antonio,TX,Paid Social,85,Plus,Monthly,PayPal,36.57,2,275.87,2025-12-06 14:15:07.885039,96,3,Churned,2026-01-04 14:15:07.885039,Product quality,4,5.0,59.0,55.8,Churned
16832,2025-11-19,28,Female,Denver,CO,Organic Search,45,Plus,Monthly,PayPal,126.83,5,636.14,2026-01-05 14:15:09.513367,66,3,Active,,,1,8.0,43.7,55.5,Growing
16833,2025-11-19,24,Female,Atlanta,GA,Direct,0,Basic,Monthly,Apple Pay,37.45,1,196.87,2026-01-15 14:15:07.885039,56,3,Churned,2026-02-06 14:15:07.885039,Poor support,3,3.0,51.8,80.6,Churned
16834,2025-11-19,39,Female,Tampa,FL,Organic Search,45,Basic,Annual,Credit Card,55.27,2,313.18,2025-11-27 14:15:09.513388,105,3,Active,,,1,10.0,72.2,55.5,Growing
16835,2025-11-20,42,Male,Dallas,TX,Direct,0,Plus,Annual,Credit Card,31.98,0,132.3,,0,3,Churned,2025-12-28 14:15:07.885039,Moved/relocated,3,6.0,57.1,29.0,Churned
16836,2025-11-20,23,Female,Atlanta,GA,Organic Search,45,Plus,Monthly,PayPal,49.61,3,480.36,2025-12-20 14:15:07.885039,82,3,Churned,2026-01-06 14:15:07.885039,Found competitor,5,6.0,16.4,32.9,Churned
16837,2025-11-20,49,Male,New York,NY,Organic Search,45,Basic,Annual,Credit Card,72.28,1,196.17,2025-12-14 14:15:07.885039,88,3,Churned,2026-01-21 14:15:07.885039,Product quality,4,5.0,81.3,24.3,Churned
16838,2025-11-20,22,Female,Houston,TX,Email Campaign,15,Premium,Monthly,Credit Card,35.78,1,316.42,2026-02-12 14:15:09.513420,28,3,Active,,,2,8.0,73.8,73.0,Growing
16839,2025-11-20,31,Male,Philadelphia,PA,Email Campaign,15,Plus,Monthly,Credit Card,65.9,3,311.67,2025-12-01 14:15:09.513429,101,3,At Risk,,,1,,7.1,83.9,At Risk
16840,2025-11-20,34,Female,Chicago,IL,Email Campaign,15,Plus,Annual,Credit Card,119.12,2,305.54,2025-12-02 14:15:07.885039,100,3,Churned,2026-02-01 14:15:07.885039,Financial reasons,3,5.0,39.4,53.8,Churned
16841,2025-11-20,30,Female,Atlanta,GA,Email Campaign,15,Basic,Monthly,Bank Transfer,21.68,3,417.99,2025-11-22 14:15:09.513449,110,3,At Risk,,,0,7.0,64.2,51.9,At Risk
16842,2025-11-20,31,Male,Tampa,FL,Paid Social,85,Basic,Monthly,PayPal,34.74,1,198.27,2025-11-29 14:15:07.885039,103,3,Churned,2026-01-03 14:15:07.885039,Product quality,4,,18.5,74.3,Churned
16843,2025-11-20,60,Female,Philadelphia,PA,Referral,25,Premium,Monthly,Credit Card,83.32,6,532.48,2025-11-22 14:15:09.513469,110,3,Active,,,3,6.0,32.2,73.0,Growing
16844,2025-11-20,27,Female,San Diego,CA,Email Campaign,15,Basic,Monthly,PayPal,17.0,1,177.86,2026-01-10 14:15:07.885039,61,3,Churned,2026-01-29 14:15:07.885039,Not using enough,6,7.0,99.1,62.4,Churned
16845,2025-11-20,67,Male,San Antonio,TX,Paid Social,85,Plus,Monthly,PayPal,124.02,3,276.4,2025-11-27 14:15:07.885039,105,3,Churned,2026-01-07 14:15:07.885039,Moved/relocated,4,6.0,50.9,52.2,Churned
16846,2025-11-20,43,Male,Boston,MA,Direct,0,Plus,Annual,Bank Transfer,186.43,10,786.24,2026-01-31 14:15:09.513499,40,3,Active,,,3,4.0,79.9,67.3,Growing
16847,2025-11-20,39,Male,Miami,FL,Referral,25,Plus,Monthly,Bank Transfer,62.91,2,336.46,2025-12-22 14:15:07.885039,80,3,Churned,2026-01-03 14:15:07.885039,Financial reasons,0,2.0,5.9,51.3,Churned
16848,2025-11-20,43,Male,Los Angeles,CA,Paid Social,85,Plus,Monthly,Credit Card,47.49,5,662.07,2026-01-28 14:15:09.513519,43,3,At Risk,,,2,,64.0,60.3,At Risk
16849,2025-11-21,68,Female,Philadelphia,PA,Direct,0,Basic,Monthly,Bank Transfer,65.64,2,182.23,2026-01-16 14:15:07.885039,55,3,Churned,2026-01-23 14:15:07.885039,Found competitor,5,5.0,47.7,55.5,Churned
16850,2025-11-21,26,Other,Austin,TX,Paid Search,95,Basic,Monthly,Credit Card,54.9,1,147.38,2026-01-03 14:15:09.513553,68,3,At Risk,,,1,,86.3,20.5,At Risk
16851,2025-11-21,24,Male,Chicago,IL,Email Campaign,15,Plus,Annual,Credit Card,144.4,14,1401.62,2025-12-05 14:15:09.513563,97,3,Paused,,,1,7.0,35.7,87.5,Growing
16852,2025-11-21,28,Male,Houston,TX,Organic Search,45,Plus,Annual,Credit Card,57.91,5,520.51,2026-01-15 14:15:09.513572,56,3,Active,,,1,9.0,79.4,41.2,Growing
16853,2025-11-21,38,Female,Houston,TX,Paid Search,95,Basic,Annual,Credit Card,114.61,2,163.9,2025-12-08 14:15:07.885039,94,3,Churned,2026-02-02 14:15:07.885039,Product quality,2,4.0,34.2,46.9,Churned
16854,2025-11-21,22,Male,Detroit,MI,Organic Search,45,Basic,Monthly,Bank Transfer,66.56,3,284.17,2025-12-07 14:15:07.885039,95,3,Churned,2026-01-09 14:15:07.885039,Moved/relocated,6,10.0,15.5,50.9,Churned
16855,2025-11-21,38,Male,Dallas,TX,Organic Search,45,Basic,Annual,PayPal,30.13,1,170.19,2025-11-24 14:15:07.885039,108,3,Churned,2026-01-26 14:15:07.885039,Product quality,1,,53.7,23.1,Churned
16856,2025-11-21,58,Male,Houston,TX,Paid Social,85,Plus,Monthly,PayPal,137.27,2,331.68,2026-01-23 14:15:07.885039,48,3,Churned,2026-01-26 14:15:07.885039,Price too high,5,4.0,58.2,68.2,Churned
16857,2025-11-21,39,Female,Houston,TX,Referral,25,Basic,Monthly,Apple Pay,129.77,1,157.05,2025-12-01 14:15:07.885039,101,3,Churned,2026-01-13 14:15:07.885039,Not using enough,4,,27.2,16.8,Churned
16858,2025-11-21,34,Female,Seattle,WA,Paid Search,95,Basic,Annual,Credit Card,33.43,1,143.39,2025-12-02 14:15:07.885039,100,3,Churned,2025-12-30 14:15:07.885039,Not using enough,1,9.0,37.9,31.4,Churned
16859,2025-11-21,30,Female,San Diego,CA,Referral,25,Plus,Monthly,Credit Card,55.21,6,833.5,2025-12-31 14:15:09.513672,71,3,Active,,,0,,32.0,74.2,Growing
16860,2025-11-21,48,Male,Dallas,TX,Paid Search,95,Basic,Monthly,PayPal,109.58,1,193.29,2025-11-30 14:15:07.885039,102,3,Churned,2025-12-26 14:15:07.885039,Price too high,5,7.0,15.7,56.4,Churned
16861,2025-11-21,28,Female,Detroit,MI,Organic Search,45,Plus,Annual,Bank Transfer,59.77,1,204.86,2025-12-18 14:15:07.885039,84,3,Churned,2026-01-12 14:15:07.885039,Found competitor,6,,54.1,49.7,Churned
16862,2025-11-21,60,Female,Los Angeles,CA,Organic Search,45,Basic,Annual,Apple Pay,127.65,6,455.92,2026-01-20 14:15:09.513704,51,3,Active,,,1,8.0,64.2,70.7,Growing
16863,2025-11-22,61,Female,San Jose,CA,Referral,25,Premium,Monthly,Credit Card,51.35,0,237.0,,0,3,Churned,2026-01-16 14:15:07.885039,Financial reasons,1,6.0,32.2,58.6,Churned
16864,2025-11-22,41,Male,Seattle,WA,Paid Search,95,Basic,Annual,Bank Transfer,33.83,0,78.3,,0,3,Churned,2026-02-04 14:15:07.885039,Financial reasons,5,,18.5,2.7,Churned
16865,2025-11-22,37,Female,Phoenix,AZ,Email Campaign,15,Basic,Annual,Bank Transfer,146.8,4,517.44,2025-11-25 14:15:07.885039,107,3,Churned,2026-01-02 14:15:07.885039,Product quality,6,0.0,40.2,74.1,Churned
16866,2025-11-22,50,Female,Miami,FL,Organic Search,45,Premium,Annual,Credit Card,15.3,3,468.59,2025-12-21 14:15:07.885039,81,3,Churned,2026-01-17 14:15:07.885039,Not using enough,1,6.0,16.7,10.0,Churned
16867,2025-11-22,51,Male,San Jose,CA,Organic Search,45,Basic,Monthly,PayPal,121.56,6,397.25,2025-12-28 14:15:09.513740,74,3,Active,,,0,,50.7,77.1,Growing
16868,2025-11-22,28,Male,San Antonio,TX,Organic Search,45,Plus,Annual,Credit Card,30.8,1,226.53,2025-12-12 14:15:07.885039,90,3,Churned,2026-01-24 14:15:07.885039,Found competitor,4,5.0,49.3,61.2,Churned
16869,2025-11-22,31,Female,Boston,MA,Paid Social,85,Basic,Annual,Credit Card,92.09,2,307.05,2025-11-27 14:15:07.885039,105,3,Churned,2025-12-31 14:15:07.885039,Poor support,4,0.0,64.9,28.4,Churned
16870,2025-11-22,22,Female,Portland,OR,Organic Search,45,Basic,Monthly,Bank Transfer,212.15,6,791.85,2025-12-01 14:15:07.885039,101,3,Churned,2026-01-03 14:15:07.885039,Financial reasons,1,3.0,65.9,90.2,Churned
16871,2025-11-22,42,Female,Dallas,TX,Paid Search,95,Plus,Monthly,PayPal,15.0,2,246.78,2026-01-09 14:15:07.885039,62,3,Churned,2026-01-19 14:15:07.885039,Price too high,2,4.0,43.1,4.4,Churned
16872,2025-11-22,45,Female,Phoenix,AZ,Email Campaign,15,Premium,Monthly,PayPal,35.72,2,361.73,2026-01-11 14:15:09.513793,60,3,Active,,,2,,74.7,43.0,Growing
16873,2025-11-22,22,Female,Miami,FL,Referral,25,Basic,Monthly,Bank Transfer,101.88,2,197.11,2025-11-28 14:15:09.513802,104,3,Active,,,0,8.0,55.2,79.8,Growing
16874,2025-11-22,32,Male,Chicago,IL,Organic Search,45,Plus,Annual,Credit Card,35.65,3,316.04,2026-01-14 14:15:09.513811,57,3,Paused,,,0,3.0,63.5,,Growing
16875,2025-11-22,22,Male,Atlanta,GA,Organic Search,45,Plus,Monthly,Credit Card,117.49,3,416.22,2025-12-06 14:15:07.885039,96,3,Churned,2025-12-25 14:15:07.885039,Price too high,5,5.0,46.1,,Churned
16876,2025-11-22,27,Other,Miami,FL,Email Campaign,15,Basic,Monthly,Credit Card,136.59,0,87.0,,0,3,Churned,2026-01-07 14:15:07.885039,Product quality,5,9.0,48.2,27.9,Churned
16877,2025-11-22,44,Male,Denver,CO,Direct,0,Plus,Annual,PayPal,33.06,12,701.97,2026-02-01 14:15:09.513837,39,3,Active,,,0,3.0,79.9,81.2,Growing
16878,2025-11-22,29,Male,Dallas,TX,Email Campaign,15,Basic,Monthly,Bank Transfer,177.5,1,169.05,2025-12-08 14:15:07.885039,94,3,Churned,2025-12-21 14:15:07.885039,Financial reasons,2,2.0,61.1,32.0,Churned
16879,2025-11-22,34,Female,Philadelphia,PA,Direct,0,Basic,Monthly,PayPal,166.42,11,559.41,2025-12-16 14:15:09.513860,86,3,Active,,,0,9.0,17.8,70.7,Growing
16880,2025-11-22,22,Female,Austin,TX,Direct,0,Basic,Monthly,Apple Pay,27.56,4,343.7,2025-11-25 14:15:07.885039,107,3,Churned,2026-01-02 14:15:07.885039,Moved/relocated,1,,38.0,45.0,Churned
16881,2025-11-22,40,Male,Seattle,WA,Organic Search,45,Premium,Monthly,PayPal,54.47,1,302.93,2025-11-27 14:15:07.885039,105,3,Churned,2025-12-20 14:15:07.885039,Found competitor,2,5.0,36.8,52.7,Churned
16882,2025-11-22,37,Male,San Diego,CA,Organic Search,45,Basic,Annual,PayPal,68.31,0,78.3,,0,3,Churned,2026-01-10 14:15:07.885039,Product quality,2,1.0,39.8,66.1,Churned
16883,2025-11-22,29,Male,Houston,TX,Referral,25,Plus,Annual,PayPal,62.06,1,233.03,2025-11-27 14:15:07.885039,105,3,Churned,2025-12-22 14:15:07.885039,Product quality,1,1.0,60.2,94.0,Churned
16884,2025-11-22,35,Male,Dallas,TX,Paid Social,85,Basic,Monthly,Bank Transfer,36.7,1,172.63,2025-12-22 14:15:07.885039,80,3,Churned,2026-01-05 14:15:07.885039,Found competitor,1,6.0,71.1,82.8,Churned
16885,2025-11-23,40,Female,Houston,TX,Paid Social,85,Basic,Annual,Credit Card,30.84,1,175.38,2025-12-25 14:15:07.885039,77,3,Churned,2026-01-30 14:15:07.885039,Product quality,3,,26.0,77.3,Churned
16886,2025-11-23,28,Male,San Jose,CA,Paid Social,85,Plus,Monthly,Credit Card,68.13,0,147.0,,0,3,Churned,2026-01-27 14:15:07.885039,Poor support,3,9.0,55.1,66.2,Churned
16887,2025-11-23,22,Female,Seattle,WA,Paid Social,85,Plus,Monthly,Credit Card,132.17,0,147.0,,0,3,Churned,2025-12-28 14:15:07.885039,Price too high,1,1.0,58.8,35.2,Churned
16888,2025-11-23,59,Female,Portland,OR,Paid Search,95,Basic,Monthly,Bank Transfer,52.29,2,228.0,2025-12-02 14:15:07.885039,100,3,Churned,2026-01-17 14:15:07.885039,Product quality,2,10.0,16.7,89.2,Churned
16889,2025-11-23,30,Female,San Jose,CA,Organic Search,45,Basic,Annual,Apple Pay,112.17,8,676.23,2026-01-04 14:15:09.513941,67,3,Active,,,0,,40.7,95.9,Growing
16890,2025-11-23,36,Male,New York,NY,Paid Social,85,Premium,Monthly,Credit Card,116.95,2,473.04,2025-12-18 14:15:07.885039,84,3,Churned,2026-01-07 14:15:07.885039,Not using enough,8,5.0,34.7,57.7,Churned
16891,2025-11-23,50,Female,Philadelphia,PA,Email Campaign,15,Basic,Monthly,Apple Pay,41.29,1,156.34,2025-12-16 14:15:07.885039,86,3,Churned,2026-01-09 14:15:07.885039,Poor support,5,3.0,52.9,36.0,Churned
16892,2025-11-23,70,Male,Chicago,IL,Referral,25,Plus,Monthly,Credit Card,32.48,0,147.0,,0,3,Churned,2026-01-01 14:15:07.885039,Product quality,8,,24.1,45.0,Churned
16893,2025-11-23,23,Male,Dallas,TX,Referral,25,Plus,Monthly,Credit Card,17.56,12,636.58,2026-02-05 14:15:09.513974,35,3,At Risk,,,5,9.0,38.8,38.8,At Risk
16894,2025-11-23,43,Female,Atlanta,GA,Paid Search,95,Plus,Annual,Bank Transfer,80.2,3,439.3,2025-12-07 14:15:09.513983,95,3,At Risk,,,0,10.0,23.2,31.6,At Risk
16895,2025-11-23,29,Female,San Antonio,TX,Direct,0,Premium,Monthly,Credit Card,134.25,2,475.18,2025-12-03 14:15:07.885039,99,3,Churned,2025-12-25 14:15:07.885039,Not using enough,3,7.0,36.9,3.0,Churned
16896,2025-11-23,31,Female,Detroit,MI,Email Campaign,15,Plus,Annual,Credit Card,98.01,2,357.77,2026-02-23 14:15:09.514004,17,3,At Risk,,,0,,18.5,64.3,At Risk
16897,2025-11-23,29,Male,Los Angeles,CA,Organic Search,45,Basic,Monthly,Credit Card,140.25,4,326.36,2025-12-31 14:15:09.514014,71,3,Active,,,2,,80.7,80.0,Growing
16898,2025-11-23,24,Male,Denver,CO,Email Campaign,15,Basic,Annual,Credit Card,58.96,3,379.14,2025-12-17 14:15:07.885039,85,3,Churned,2025-12-26 14:15:07.885039,Moved/relocated,3,0.0,40.0,50.3,Churned
16899,2025-11-24,37,Other,Phoenix,AZ,Referral,25,Basic,Annual,PayPal,15.0,3,392.13,2025-12-02 14:15:07.885039,100,3,Churned,2026-01-09 14:15:07.885039,Found competitor,3,,57.5,72.4,Churned
16900,2025-11-24,22,Female,Houston,TX,Direct,0,Basic,Monthly,Credit Card,25.49,6,352.99,2025-12-02 14:15:09.514078,100,3,Active,,,1,10.0,47.9,,Growing
16901,2025-11-24,49,Female,Miami,FL,Paid Search,95,Premium,Monthly,PayPal,22.56,3,448.45,2025-12-23 14:15:07.885039,79,3,Churned,2025-12-24 14:15:07.885039,Financial reasons,3,8.0,29.0,57.5,Churned
16902,2025-11-24,38,Female,Atlanta,GA,Referral,25,Basic,Annual,PayPal,107.57,9,443.6,2025-11-25 14:15:09.514098,107,3,At Risk,,,2,8.0,2.9,61.4,At Risk
16903,2025-11-24,43,Male,San Diego,CA,Email Campaign,15,Plus,Annual,Credit Card,80.36,4,473.91,2025-12-21 14:15:09.514108,81,3,At Risk,,,1,,29.3,34.4,At Risk
16904,2025-11-24,32,Female,Chicago,IL,Organic Search,45,Plus,Monthly,PayPal,42.17,0,147.0,,0,3,Churned,2025-12-26 14:15:07.885039,Financial reasons,6,0.0,80.8,76.1,Churned
16905,2025-11-24,33,Male,San Jose,CA,Organic Search,45,Plus,Monthly,Apple Pay,18.09,7,549.05,2025-12-30 14:15:09.514119,72,3,At Risk,,,1,6.0,39.7,82.3,At Risk
16906,2025-11-24,41,Female,Austin,TX,Organic Search,45,Plus,Annual,Credit Card,44.77,6,750.51,2026-01-24 14:15:09.514128,47,3,Active,,,3,,59.9,77.7,Growing
16907,2025-11-24,24,Female,Tampa,FL,Organic Search,45,Plus,Monthly,PayPal,88.89,2,383.72,2026-01-11 14:15:07.885039,60,3,Churned,2026-02-02 14:15:07.885039,Poor support,2,5.0,56.4,80.3,Churned
16908,2025-11-24,33,Female,Phoenix,AZ,Paid Social,85,Basic,Monthly,Bank Transfer,48.45,4,303.98,2025-12-12 14:15:07.885039,90,3,Churned,2026-01-04 14:15:07.885039,Price too high,1,3.0,82.8,88.7,Churned
16909,2025-11-24,27,Female,Boston,MA,Paid Social,85,Plus,Annual,Credit Card,48.97,0,132.3,,0,3,Churned,2026-01-19 14:15:07.885039,Not using enough,1,,54.0,40.5,Churned
16910,2025-11-24,27,Male,Boston,MA,Referral,25,Basic,Annual,Credit Card,83.74,3,204.73,2025-12-03 14:15:09.514160,99,3,At Risk,,,1,5.0,65.4,48.8,At Risk
16911,2025-11-24,22,Female,Boston,MA,Email Campaign,15,Premium,Annual,Credit Card,49.76,4,443.18,2026-01-30 14:15:09.514169,41,3,Active,,,1,9.0,71.4,35.2,Growing
16912,2025-11-24,54,Male,Miami,FL,Email Campaign,15,Basic,Monthly,PayPal,199.6,17,1526.92,2026-01-02 14:15:09.514179,69,3,Active,,,3,,80.6,75.0,High Value
16913,2025-11-24,29,Male,San Antonio,TX,Email Campaign,15,Basic,Annual,Credit Card,132.88,3,322.06,2025-12-16 14:15:09.514187,86,3,At Risk,,,0,2.0,83.1,63.5,At Risk
16914,2025-11-24,51,Male,Portland,OR,Paid Social,85,Basic,Monthly,Credit Card,23.02,3,396.4,2025-12-20 14:15:07.885039,82,3,Churned,2026-01-24 14:15:07.885039,Price too high,7,,98.4,20.7,Churned
16915,2025-11-24,50,Female,Portland,OR,Paid Search,95,Plus,Monthly,Credit Card,161.48,2,234.41,2025-12-10 14:15:07.885039,92,3,Churned,2026-01-04 14:15:07.885039,Financial reasons,5,0.0,20.5,43.5,Churned
